row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country_region,city,state_province,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
8260,US-2026-133235,2026-08-01,2026-08-04,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.9600,5,0.20,16.9975
8261,US-2026-135034,2026-08-01,2026-08-03,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.9840,2,0.20,5.9990
8262,US-2026-165386,2026-08-03,2026-08-04,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.3720,2,0.30,-36.6744
8263,US-2026-168396,2026-08-03,2026-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.9600,3,0.00,11.1564
8264,US-2026-168396,2026-08-03,2026-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.7500,5,0.00,24.8400
8265,US-2026-163566,2026-08-03,2026-08-06,First Class,TB-21055,Ted Butterfield,Consumer,United States,Fairfield,Ohio,45014,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.5200,5,0.20,5.3690
8266,US-2026-143175,2026-08-03,2026-08-06,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.8700,3,0.00,23.9688
8267,US-2026-141747,2026-08-03,2026-08-08,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.0600,1,0.00,4.1756
8268,US-2026-140781,2026-08-03,2026-08-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.8160,3,0.20,7.4655
8269,US-2026-146367,2026-08-04,2026-08-08,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.3180,3,0.80,-5.6406
8270,US-2026-132738,2026-08-04,2026-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.7840,1,0.20,3.1842
8271,US-2026-132738,2026-08-04,2026-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.9680,2,0.20,2.8884
8272,US-2026-128328,2026-08-05,2026-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.8800,6,0.00,60.4224
8273,US-2026-128328,2026-08-05,2026-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2000,9,0.00,66.6000
8274,US-2026-117695,2026-08-05,2026-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.7600,2,0.00,6.3296
8275,US-2026-154676,2026-08-05,2026-08-08,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.0560,9,0.20,7.5528
8276,US-2026-128328,2026-08-05,2026-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.7800,2,0.00,29.5186
8277,US-2026-161200,2026-08-06,2026-08-10,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.7400,3,0.00,23.3184
8278,US-2026-161200,2026-08-06,2026-08-10,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4000,5,0.00,7.3920
8279,US-2026-151981,2026-08-06,2026-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.8800,6,0.00,68.3640
8280,US-2026-151981,2026-08-06,2026-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,OFF-LA-10002195,Office Supplies,Labels,Avery 481,24.6400,8,0.00,11.8272
8281,US-2026-136609,2026-08-06,2026-08-11,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.2960,3,0.20,40.3536
8282,US-2026-168172,2026-08-06,2026-08-10,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.1200,4,0.00,21.0360
8283,US-2026-151981,2026-08-06,2026-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.9500,5,0.00,247.4850
8284,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.1840,1,0.20,25.8980
8285,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.7500,1,0.00,15.5250
8286,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1000,5,0.00,412.4680
8287,US-2026-117023,2026-08-07,2026-08-12,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.6800,2,0.00,5.4896
8288,US-2026-117023,2026-08-07,2026-08-12,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,104.8000,10,0.00,26.2000
8289,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.1280,3,0.20,11.6730
8290,US-2026-155999,2026-08-07,2026-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.7600,2,0.20,4.6440
8291,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.9520,3,0.20,4.1832
8292,US-2026-115175,2026-08-07,2026-08-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.5500,5,0.00,114.9385
8293,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.5600,2,0.00,11.5432
8294,US-2026-110821,2026-08-07,2026-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.1600,2,0.20,-25.1090
8295,US-2026-110821,2026-08-07,2026-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.4480,3,0.20,-13.4379
8296,US-2026-158344,2026-08-07,2026-08-11,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,56560,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.9600,4,0.00,19.8276
8297,US-2026-163321,2026-08-07,2026-08-11,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.9920,1,0.20,21.9978
8298,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.7600,4,0.00,7.8064
8299,US-2026-155999,2026-08-07,2026-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.9600,5,0.20,17.9955
8300,US-2026-156776,2026-08-07,2026-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.8800,3,0.20,44.2425
8301,CA-2026-129322,2026-08-08,2026-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.9200,2,0.00,33.0400
8302,CA-2026-129322,2026-08-08,2026-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.6600,2,0.00,11.9000
8303,CA-2026-129322,2026-08-08,2026-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.8600,7,0.00,210.4900
8304,US-2026-143063,2026-08-10,2026-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3000,2,0.00,25.4730
8305,US-2026-143063,2026-08-10,2026-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.0800,6,0.00,35.0400
8306,US-2026-145443,2026-08-10,2026-08-15,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,177.2000,5,0.00,83.2840
8307,US-2026-143063,2026-08-10,2026-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.4900,9,0.00,378.1674
8308,US-2026-139311,2026-08-11,2026-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.1840,7,0.20,2.8700
8309,US-2026-160899,2026-08-11,2026-08-13,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,477.5100,11,0.00,219.6546
8310,US-2026-139311,2026-08-11,2026-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.8640,8,0.80,-22.5120
8311,US-2026-139311,2026-08-11,2026-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.6640,4,0.20,10.0116
8312,US-2026-100433,2026-08-11,2026-08-16,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.9200,4,0.00,12.4416
8313,US-2026-139311,2026-08-11,2026-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.5840,2,0.20,13.4386
8314,US-2026-118941,2026-08-12,2026-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9000,5,0.00,373.7790
8315,US-2026-158169,2026-08-12,2026-08-15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.9200,4,0.00,19.7712
8316,US-2026-158169,2026-08-12,2026-08-15,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.9400,3,0.00,152.0232
8317,US-2026-118941,2026-08-12,2026-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9000,5,0.00,59.3730
8318,US-2026-118941,2026-08-12,2026-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.5200,3,0.00,5.2560
8319,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.7040,6,0.20,37.7640
8320,US-2026-106537,2026-08-12,2026-08-17,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.7360,4,0.20,7.2576
8321,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.1600,4,0.00,92.2368
8322,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.7400,3,0.00,11.6850
8323,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.9500,5,0.00,12.2465
8324,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.9900,1,0.00,89.9970
8325,US-2026-152310,2026-08-12,2026-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.6240,8,0.20,27.2952
8326,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.6480,2,0.20,47.6604
8327,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.9840,1,0.20,0.0000
8328,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.0480,7,0.20,30.6054
8329,US-2026-103828,2026-08-13,2026-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.7900,7,0.00,22.6233
8330,US-2026-103828,2026-08-13,2026-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.5200,3,0.00,15.4752
8331,US-2026-100580,2026-08-13,2026-08-20,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.0240,3,0.20,11.7078
8332,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.5820,6,0.70,-1237.8462
8333,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.7600,5,0.20,4.7970
8334,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.3200,5,0.20,9.1200
8335,US-2026-167542,2026-08-13,2026-08-20,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.5440,3,0.20,5.9211
8336,US-2026-103828,2026-08-13,2026-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.4400,3,0.00,8.4888
8337,US-2026-103828,2026-08-13,2026-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,31.9200,4,0.00,9.2568
8338,US-2026-128363,2026-08-13,2026-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.5840,2,0.20,0.4752
8339,US-2026-105921,2026-08-14,2026-08-21,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.2960,3,0.20,5.2287
8340,US-2026-169264,2026-08-14,2026-08-16,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,16.6800,6,0.00,4.3368
8341,US-2026-169264,2026-08-14,2026-08-16,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.7600,2,0.00,2.8224
8342,US-2026-138548,2026-08-15,2026-08-21,Standard Class,JG-15160,James Galang,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.8400,2,0.00,25.4384
8343,US-2026-144883,2026-08-15,2026-08-19,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.4000,8,0.00,23.1840
8344,US-2026-117723,2026-08-15,2026-08-18,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.6320,6,0.20,-337.8060
8345,US-2026-122987,2026-08-16,2026-08-16,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.4280,3,0.70,-11.1900
8346,US-2026-122987,2026-08-16,2026-08-16,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.1360,4,0.20,-0.8392
8347,US-2026-133102,2026-08-17,2026-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.5920,4,0.30,-2.1312
8348,US-2026-118892,2026-08-17,2026-08-22,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.1740,9,0.30,-630.8820
8349,US-2026-111423,2026-08-17,2026-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.5640,2,0.10,97.6524
8350,US-2026-133102,2026-08-17,2026-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.7840,2,0.60,-22.2388
8351,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.2900,9,0.00,654.7554
8352,US-2026-133102,2026-08-17,2026-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.8640,4,0.80,-99.1032
8353,US-2026-133102,2026-08-17,2026-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.0160,3,0.20,1.0020
8354,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.9200,3,0.20,4.8720
8355,US-2026-151211,2026-08-17,2026-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.9300,3,0.00,48.3771
8356,US-2026-111423,2026-08-17,2026-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.9200,5,0.20,302.3730
8357,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.0560,8,0.20,77.3696
8358,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.3600,2,0.00,11.6800
8359,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.5600,2,0.00,3.8520
8360,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.5700,3,0.00,140.5482
8361,US-2026-133102,2026-08-17,2026-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.5520,2,0.20,-1.0410
8362,US-2026-151211,2026-08-17,2026-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.1600,6,0.00,9.8160
8363,US-2026-166093,2026-08-17,2026-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.9760,3,0.20,8.9970
8364,US-2026-117947,2026-08-18,2026-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.9400,2,0.00,3.0814
8365,US-2026-117947,2026-08-18,2026-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.0200,3,0.00,27.2862
8366,US-2026-119809,2026-08-18,2026-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.9400,3,0.00,22.4196
8367,US-2026-117947,2026-08-18,2026-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.4800,2,0.00,15.7872
8368,US-2026-163069,2026-08-18,2026-08-21,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,9.9120,3,0.20,1.2390
8369,US-2026-112809,2026-08-18,2026-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.3800,5,0.80,-33.1390
